filename,type
TCGA-OR-A5JF-01Z-00-DX3.F1B1F5D4-3168-49E3-B7D6-86FE2759BDCE.svs,TCGA_ACC
TCGA-OU-A5PI-01Z-00-DX1.CB5770C6-FBD5-42DE-82D7-FE949BF7D76C.svs,TCGA_ACC
TCGA-OR-A5K1-01Z-00-DX2.4863B5E5-CA50-4A58-8D65-4893BBECA688.svs,TCGA_ACC
TCGA-OR-A5K6-01Z-00-DX1.BA1BA159-1A51-4CB6-992B-5D6BF6D332E7.svs,TCGA_ACC
TCGA-OR-A5LN-01Z-00-DX1.3CA81BBC-5648-453E-81FB-5A3E2E3AD800.svs,TCGA_ACC
TCGA-PK-A5HB-01Z-00-DX4.D24A7B4A-8932-4D00-85E2-C070FB4BF976.svs,TCGA_ACC
TCGA-OR-A5JL-01Z-00-DX2.2C12A8F7-C0CE-48DE-B007-9EBE72645512.svs,TCGA_ACC
TCGA-OR-A5JG-01Z-00-DX3.75755B2A-B484-4E47-9EF6-C8AE2CE4159C.svs,TCGA_ACC
TCGA-OR-A5JY-01Z-00-DX2.0A1807A0-C4CA-4F40-8746-F65416979F05.svs,TCGA_ACC
TCGA-OR-A5LK-01Z-00-DX3.F1EB9DCC-BF85-4392-A206-E1D716E901B9.svs,TCGA_ACC
TCGA-OR-A5LK-01Z-00-DX5.2228D0EA-D285-4A3C-87DB-5C3DA593F3EB.svs,TCGA_ACC
TCGA-OR-A5JP-01Z-00-DX3.9D105A18-3A19-454A-8C3F-F82C6E8BCA9F.svs,TCGA_ACC
TCGA-OR-A5LR-01Z-00-DX2.05117657-0F5B-43A2-BF7A-D08A474E044D.svs,TCGA_ACC
TCGA-OR-A5LR-01Z-00-DX3.1BFD6D15-AB64-411C-A97E-D9F5841209C4.svs,TCGA_ACC
TCGA-OR-A5JJ-01Z-00-DX2.B5A8034E-4AEC-4643-8D73-2F38E0086EB7.svs,TCGA_ACC
TCGA-OR-A5JJ-01Z-00-DX1.459B5DFE-47B1-426F-B009-7664C1B6FEEC.svs,TCGA_ACC
TCGA-OR-A5J2-01Z-00-DX1.02350C2F-1B2D-4195-8105-56E0AD3A3A66.svs,TCGA_ACC
TCGA-OR-A5K3-01Z-00-DX4.3A2A6D80-C9E4-4A3E-A73D-3496DB67B269.svs,TCGA_ACC
TCGA-PK-A5H9-01Z-00-DX4.159E0E31-9147-439B-9344-C3B760F7AB8B.svs,TCGA_ACC
TCGA-PK-A5H9-01Z-00-DX3.59B56BDA-A9E3-429B-ABCE-68F30D926DF9.svs,TCGA_ACC
TCGA-PK-A5H9-01Z-00-DX6.BBADA09F-0A15-466B-B0EA-1266E799746F.svs,TCGA_ACC
TCGA-OR-A5K4-01Z-00-DX5.F453A6FD-EA37-4F16-8F1B-42FAEBBFBCC1.svs,TCGA_ACC
TCGA-OR-A5JG-01Z-00-DX1.8798846B-E00D-4BEF-9CE6-F3FDB2DB642C.svs,TCGA_ACC
TCGA-OR-A5JG-01Z-00-DX5.C14583E6-FBE2-45A4-9557-D9CEE737AB82.svs,TCGA_ACC
TCGA-PK-A5HC-01Z-00-DX3.B26048BE-15C6-4182-9288-FD971F21982B.svs,TCGA_ACC
TCGA-PK-A5HA-01Z-00-DX3.589E1BDC-E301-4560-9F83-3D5128F5ECFF.svs,TCGA_ACC
TCGA-OR-A5LK-01Z-00-DX2.382CC51A-5379-4695-8D73-744FEADEFA85.svs,TCGA_ACC
TCGA-OR-A5JV-01Z-00-DX1.3CFCEE78-A603-4FD9-9146-71C1CD44E019.svs,TCGA_ACC
TCGA-OR-A5JJ-01Z-00-DX4.456E010E-DC79-4041-951F-8302EB9BE2A6.svs,TCGA_ACC
TCGA-OR-A5JV-01Z-00-DX2.68E034B1-C57F-4BBB-9E96-DA0A086293A3.svs,TCGA_ACC
TCGA-OU-A5PI-01Z-00-DX4.3FF0C236-5500-47B1-BBB5-83747F5A0ED0.svs,TCGA_ACC
TCGA-OU-A5PI-01Z-00-DX5.8D95003F-113E-42A0-BACC-06F42528D4B6.svs,TCGA_ACC
TCGA-OR-A5JJ-01Z-00-DX5.3A140ED8-5D09-423B-9193-A2105A17C197.svs,TCGA_ACC
TCGA-OR-A5JR-01Z-00-DX4.1C6948BD-2D02-4647-A0A5-6B3A1A8B03D0.svs,TCGA_ACC
TCGA-OR-A5JQ-01Z-00-DX3.146A4D87-AE27-495E-A334-CAEFFABAF5EC.svs,TCGA_ACC
TCGA-OR-A5JQ-01Z-00-DX4.79F922CD-B118-4F40-9281-779ABBCDC99A.svs,TCGA_ACC
TCGA-OR-A5JQ-01Z-00-DX5.941D0B10-1592-4E1D-B2C3-968D70D63A88.svs,TCGA_ACC
TCGA-OR-A5K1-01Z-00-DX1.F9126763-FCA7-4F1D-8180-08EDE1C965A2.svs,TCGA_ACC
TCGA-OR-A5JM-01Z-00-DX1.94A515FD-5AA8-410C-8F52-170A3BA94AB3.svs,TCGA_ACC
TCGA-OR-A5JM-01Z-00-DX4.B7DF8828-285B-48CF-BDF1-B1F3961F2D40.svs,TCGA_ACC
TCGA-OR-A5JM-01Z-00-DX2.228EA779-1208-4474-A06F-7A077DF5802C.svs,TCGA_ACC
TCGA-OR-A5JM-01Z-00-DX5.4B3D3E4D-E577-41AF-8239-68EB0A6B38F8.svs,TCGA_ACC
TCGA-OR-A5JM-01Z-00-DX3.1FFBF8B4-BBE0-4ED7-8DB0-5F8752988841.svs,TCGA_ACC
TCGA-OR-A5JQ-01Z-00-DX2.45F9CEA4-9049-4A7F-BCF3-166FD49664F5.svs,TCGA_ACC
TCGA-OR-A5K3-01Z-00-DX3.A62686A0-715D-4701-BBFE-775D927DA2B6.svs,TCGA_ACC
TCGA-OR-A5K3-01Z-00-DX1.C9F18D31-87E3-4FDE-9CBB-7A2C13B809A5.svs,TCGA_ACC
TCGA-OR-A5K3-01Z-00-DX2.A43C8F2A-1C28-4E8E-97B7-D4B078907D11.svs,TCGA_ACC
TCGA-OR-A5K3-01Z-00-DX5.2112FB3B-DCF6-4170-A984-9054EBEFB62D.svs,TCGA_ACC
TCGA-OR-A5LP-01Z-00-DX5.F44BA0EF-989E-4D7C-8350-7428612A3405.svs,TCGA_ACC
TCGA-OR-A5J6-01Z-00-DX1.C3F415F4-B679-433F-B8C2-33ED940272FB.svs,TCGA_ACC
TCGA-OR-A5LP-01Z-00-DX2.28380AED-A94E-4D8B-A2FC-5ED5B0F2E5EC.svs,TCGA_ACC
TCGA-OR-A5J1-01Z-00-DX3.E71E8714-A209-48A4-B381-97E633C9BF7F.svs,TCGA_ACC
TCGA-OR-A5LM-01Z-00-DX1.06EE6AFD-12EA-4613-9DFE-234ECF7C209B.svs,TCGA_ACC
TCGA-OR-A5JZ-01Z-00-DX5.DAFFD4FE-CF6A-427C-9D31-81B7941F896E.svs,TCGA_ACC
TCGA-OR-A5JZ-01Z-00-DX1.267E5BBD-8D5E-4934-9912-318A5B045914.svs,TCGA_ACC
TCGA-OR-A5K5-01Z-00-DX3.5756FD81-7114-4082-BF08-21D021502F9B.svs,TCGA_ACC
TCGA-OR-A5JR-01Z-00-DX5.688E9282-C734-4973-9121-0967BB83EBB6.svs,TCGA_ACC
TCGA-OR-A5K0-01Z-00-DX1.D73A3597-A2C4-48C1-88B1-3FCCE90ACB6C.svs,TCGA_ACC
TCGA-OR-A5JI-01Z-00-DX1.E133042C-62B2-4015-853B-436830988A53.svs,TCGA_ACC
TCGA-OR-A5JE-01Z-00-DX2.453EAB94-AFF1-42C7-808E-69549AD78529.svs,TCGA_ACC
TCGA-OR-A5LS-01Z-00-DX4.EFCEBF05-2325-49C0-994E-FCC085E0E8DC.svs,TCGA_ACC
TCGA-OR-A5K9-01Z-00-DX3.2E6A4E14-7B6C-495D-8CC8-2255F2331086.svs,TCGA_ACC
TCGA-OR-A5JF-01Z-00-DX5.A723BF85-8C7B-4C53-8D1C-807508B09107.svs,TCGA_ACC
TCGA-OR-A5K1-01Z-00-DX4.5D8E9E35-B179-44C5-8228-090808AD2AC4.svs,TCGA_ACC
TCGA-OR-A5LL-01Z-00-DX1.08588029-C532-4CDD-B945-251315EFF5C0.svs,TCGA_ACC
TCGA-OR-A5LL-01Z-00-DX3.C91BD8F0-1BBB-4585-90A1-5DB388DBC8F4.svs,TCGA_ACC
TCGA-OR-A5LL-01Z-00-DX5.6FAD467E-BFE7-46D8-91BD-3B463486923B.svs,TCGA_ACC
TCGA-OR-A5LO-01Z-00-DX3.D77AE045-BAC2-4E45-B418-F1E1C2521FF4.svs,TCGA_ACC
TCGA-OR-A5LO-01Z-00-DX2.16D63C12-5A16-4649-972D-E82958BF1AAE.svs,TCGA_ACC
TCGA-OR-A5JX-01Z-00-DX4.8D05BBAA-238C-4BE5-934E-0272669CD023.svs,TCGA_ACC
TCGA-OR-A5JD-01Z-00-DX4.93454ADE-C8C0-4014-AFE6-5FB016253184.svs,TCGA_ACC
TCGA-OR-A5JX-01Z-00-DX2.9313FD93-9637-4595-B6A4-39DB70ED1463.svs,TCGA_ACC
TCGA-OR-A5JD-01Z-00-DX5.748788BD-12D0-424C-A52A-726EB098A588.svs,TCGA_ACC
TCGA-OR-A5JW-01Z-00-DX5.7BFF39A1-E217-4AB3-B0EF-ECC084514238.svs,TCGA_ACC
TCGA-OR-A5JW-01Z-00-DX1.ACA94CEE-DBEC-4785-A451-C0BDEF13FC46.svs,TCGA_ACC
TCGA-OR-A5JA-01Z-00-DX5.FDD990FA-B41F-4F83-BD33-B3E2BB8C29ED.svs,TCGA_ACC
TCGA-PK-A5H9-01Z-00-DX1.EF93DA44-7E63-4210-81B2-11DB5C0FDB31.svs,TCGA_ACC
TCGA-PK-A5H9-01Z-00-DX2.8D9949D6-3D2F-4C1D-B21F-8D36D4606F0F.svs,TCGA_ACC
TCGA-OR-A5K4-01Z-00-DX2.FE99830A-B824-4D2F-8F1C-AC11A54C6412.svs,TCGA_ACC
TCGA-OR-A5JL-01Z-00-DX5.8A371635-C0EF-46BD-B15A-C5E31B68B660.svs,TCGA_ACC
TCGA-OR-A5LN-01Z-00-DX5.343B333F-068C-4AD4-9E50-523DD16378EF.svs,TCGA_ACC
TCGA-OR-A5K4-01Z-00-DX4.695A41ED-E745-4473-99E0-95A103774905.svs,TCGA_ACC
TCGA-OR-A5JL-01Z-00-DX1.AEACF207-5063-4962-B167-8402313E880F.svs,TCGA_ACC
TCGA-PK-A5HB-01Z-00-DX2.17F01D68-674C-4E94-97F5-6DB1FEF5F6F6.svs,TCGA_ACC
TCGA-PK-A5HC-01Z-00-DX1.B409A43D-39A4-4335-BBFB-9771F8FD9CC7.svs,TCGA_ACC
TCGA-OR-A5LK-01Z-00-DX1.62834E27-B409-4C9C-B6A4-EDD83CF75FF0.svs,TCGA_ACC
TCGA-OR-A5LK-01Z-00-DX4.A7EF6459-643B-4735-AD52-97DD44335DF3.svs,TCGA_ACC
TCGA-OR-A5JY-01Z-00-DX4.1E3D2CEF-EE86-49BD-8943-EDFE2596D84D.svs,TCGA_ACC
TCGA-PA-A5YG-01Z-00-DX1.4D794DEC-B848-4CF1-AD0D-F7ABDD3B46D9.svs,TCGA_ACC
TCGA-OR-A5LR-01Z-00-DX4.0AF1F52B-222F-4D41-94A1-AA7D9CFBC70C.svs,TCGA_ACC
TCGA-PK-A5HA-01Z-00-DX1.5B3D463D-B2D5-4552-B237-A663C5DFF160.svs,TCGA_ACC
TCGA-OR-A5LR-01Z-00-DX1.D13DD009-25FB-4348-8265-B473EEF2B6A6.svs,TCGA_ACC
TCGA-OR-A5JJ-01Z-00-DX3.5D4662B1-02E4-4DE0-8B9B-FEF89FBB19A1.svs,TCGA_ACC
TCGA-OR-A5JV-01Z-00-DX5.B67C2644-7729-48BA-8498-1D7C97994C1B.svs,TCGA_ACC
TCGA-OR-A5LT-01Z-00-DX5.3B80188E-5E27-4C3E-BF27-8F8E856DE27E.svs,TCGA_ACC
TCGA-OR-A5LT-01Z-00-DX3.1470313C-C5B0-4FF4-9E14-F219E8187E45.svs,TCGA_ACC
TCGA-OR-A5JR-01Z-00-DX3.6417D594-7B94-4C8D-9B1F-C6DF04438F1C.svs,TCGA_ACC
TCGA-PK-A5HA-01Z-00-DX4.70A20CB5-1511-4EBD-B20A-14DA635FD459.svs,TCGA_ACC
TCGA-OR-A5LO-01Z-00-DX4.87563A6B-9775-43FB-AD57-C9411EF0DE6D.svs,TCGA_ACC
TCGA-OR-A5LL-01Z-00-DX4.97ED4791-E6C4-4EF3-AB1C-7063616ECD1C.svs,TCGA_ACC
TCGA-OR-A5LL-01Z-00-DX2.CABC0142-8C39-4801-8256-03129F111343.svs,TCGA_ACC
TCGA-OR-A5LO-01Z-00-DX1.05378BBB-AE4E-47D8-A1D3-0CEB0418A124.svs,TCGA_ACC
TCGA-PK-A5H8-01Z-00-DX1.108DAD32-7609-417C-B987-394AA7BB0FA5.svs,TCGA_ACC
TCGA-PK-A5H8-01Z-00-DX2.DF7889C0-60B3-4177-A039-AF2B794F663B.svs,TCGA_ACC
TCGA-OR-A5J7-01Z-00-DX1.D8D52E9A-12F2-4FF7-9203-314E7AA7608F.svs,TCGA_ACC
TCGA-OR-A5JW-01Z-00-DX2.986D48A0-8938-408F-812E-A0D8C7623BBB.svs,TCGA_ACC
TCGA-OR-A5JW-01Z-00-DX4.640D7003-016A-474F-95D2-993DD10480C0.svs,TCGA_ACC
TCGA-OR-A5JA-01Z-00-DX4.D7609F71-735D-4BC8-9CBE-775EA5CEF5C6.svs,TCGA_ACC
TCGA-OR-A5JA-01Z-00-DX3.98C58B18-7279-491A-A038-8858C9A6ED98.svs,TCGA_ACC
TCGA-OR-A5JS-01Z-00-DX4.71CB58C6-4943-4C8B-B2B9-32C66A898208.svs,TCGA_ACC
TCGA-OR-A5JS-01Z-00-DX2.E440ECE7-0013-413A-AAEF-58D40CEB7F18.svs,TCGA_ACC
TCGA-OR-A5K2-01Z-00-DX1.6FF744F9-142F-4B76-997A-9898416723DC.svs,TCGA_ACC
TCGA-OR-A5K2-01Z-00-DX4.151DF136-DFC9-4369-8FC1-1EAEEB3177BD.svs,TCGA_ACC
TCGA-OR-A5K4-01Z-00-DX3.FA3E8FAB-865F-4A2B-9CF2-09160442ED0C.svs,TCGA_ACC
TCGA-OR-A5JL-01Z-00-DX3.89E8DA21-12FB-4263-8452-B64F0ED558D8.svs,TCGA_ACC
TCGA-OR-A5LN-01Z-00-DX3.75FB9909-AD79-4414-8D16-8815956501E5.svs,TCGA_ACC
TCGA-OR-A5JY-01Z-00-DX5.C36FBF00-6EB0-4FBD-BDE5-159D33EDAD14.svs,TCGA_ACC
TCGA-PK-A5HA-01Z-00-DX2.A6958FF9-5DCB-48A6-BB1C-B35D0107F37E.svs,TCGA_ACC
TCGA-OR-A5LR-01Z-00-DX5.B2E2866C-5EFC-46F2-92F3-72EAF98DC21C.svs,TCGA_ACC
TCGA-OR-A5JV-01Z-00-DX4.475C4172-CDCE-493E-A134-D062CE269BB2.svs,TCGA_ACC
TCGA-OR-A5JQ-01Z-00-DX1.1C8CC707-6DA3-4B51-B696-8D8514D674EF.svs,TCGA_ACC
TCGA-OR-A5J3-01Z-00-DX1.4C551BE0-E8AF-46C4-8A44-173AD1BB18B5.svs,TCGA_ACC
TCGA-OR-A5LP-01Z-00-DX4.C6A7488E-79B0-424F-BB66-95882E79054D.svs,TCGA_ACC
TCGA-OR-A5LP-01Z-00-DX3.FA162B97-24CC-4504-9D23-27A5C1D31DCF.svs,TCGA_ACC
TCGA-OR-A5LP-01Z-00-DX1.C86BA2AC-3FB2-4009-9956-D32A7A8ABE1C.svs,TCGA_ACC
TCGA-OR-A5JZ-01Z-00-DX4.E1E0EF9E-582E-4BA6-A046-89F82F74D288.svs,TCGA_ACC
TCGA-OR-A5J1-01Z-00-DX2.E113B2B4-E756-4E5F-8C21-8A7E62DC773B.svs,TCGA_ACC
TCGA-OR-A5J1-01Z-00-DX5.145D832C-4AA8-43F4-A904-BC2C3B02073E.svs,TCGA_ACC
TCGA-OR-A5JZ-01Z-00-DX2.65F958F0-E48F-4248-A614-9DD16A22D93C.svs,TCGA_ACC
TCGA-OR-A5K0-01Z-00-DX2.6B858D23-5E53-4598-9592-CF2585271203.svs,TCGA_ACC
TCGA-OR-A5K0-01Z-00-DX4.CA7F8657-5621-4968-A143-E9CD061CF8AE.svs,TCGA_ACC
TCGA-OR-A5JI-01Z-00-DX2.CEEA791D-1475-4D2B-8E8D-9EB44D42C937.svs,TCGA_ACC
TCGA-OR-A5JB-01Z-00-DX2.1B3B24AB-B04D-4781-8A0A-FB09964E1B14.svs,TCGA_ACC
TCGA-OR-A5JI-01Z-00-DX4.367BF4F7-454E-4954-B9C1-4CCF7B7CD52E.svs,TCGA_ACC
TCGA-OR-A5JB-01Z-00-DX4.62F46F82-930B-4F4D-A706-CDB8F3F7D0E1.svs,TCGA_ACC
TCGA-OR-A5JK-01Z-00-DX1.175C14F3-8CB4-40A0-8E61-A1E77F4CA538.svs,TCGA_ACC
TCGA-OR-A5JK-01Z-00-DX4.1B1918F9-6FDA-4034-8AEA-219528EACB1A.svs,TCGA_ACC
TCGA-OR-A5JE-01Z-00-DX3.1FE78B0D-B5AC-4325-9C1F-73A1AE9C9188.svs,TCGA_ACC
TCGA-OR-A5JK-01Z-00-DX5.7CD9D80D-12CC-4C9D-B623-C3E9D1C137DD.svs,TCGA_ACC
TCGA-OR-A5LS-01Z-00-DX2.EDCC68C3-F5B7-481D-9770-4365DED5BD5F.svs,TCGA_ACC
TCGA-OR-A5LS-01Z-00-DX5.275F7E68-0372-408F-9BF6-EEE8DE287043.svs,TCGA_ACC
TCGA-OR-A5K9-01Z-00-DX4.70CEF3AA-703A-4147-8AF1-D22D96DA1A32.svs,TCGA_ACC
TCGA-OR-A5JT-01Z-00-DX4.31D3541B-A916-4A24-A267-781E08F314E5.svs,TCGA_ACC
TCGA-OR-A5JF-01Z-00-DX1.54347E29-F3B6-40EC-BB1B-6136C46E0455.svs,TCGA_ACC
TCGA-OU-A5PI-01Z-00-DX3.4BCA9DE7-5ED1-43A5-8C5C-D0F031A57349.svs,TCGA_ACC
TCGA-OR-A5JF-01Z-00-DX2.7C19C926-F3BD-4FE8-83E5-A22D1AC29495.svs,TCGA_ACC
TCGA-OR-A5LO-01Z-00-DX5.7B81F970-8EAC-43C0-AAD0-9ADD835E85D4.svs,TCGA_ACC
TCGA-OR-A5JX-01Z-00-DX1.EB7FB628-219D-40A8-8852-466D3F715806.svs,TCGA_ACC
TCGA-OR-A5JD-01Z-00-DX3.34631BA1-62FB-4F80-8625-660830A56B00.svs,TCGA_ACC
TCGA-OR-A5JD-01Z-00-DX2.B4CEC8D3-5808-43DF-9989-DCFFAB1EE4F5.svs,TCGA_ACC
TCGA-OR-A5JD-01Z-00-DX1.83A2D0A6-70F2-49C8-BAAF-795AC206ED04.svs,TCGA_ACC
TCGA-OR-A5J5-01Z-00-DX1.4ED45C49-BD89-4DF0-BF92-37E79A3D244C.svs,TCGA_ACC
TCGA-P6-A5OG-01Z-00-DX1.DDCFCB98-79F2-46A9-9273-5AB734E02A99.svs,TCGA_ACC
TCGA-OR-A5JS-01Z-00-DX3.ECC6A1B6-4131-4E2E-9549-80C8005F4310.svs,TCGA_ACC
TCGA-OR-A5K2-01Z-00-DX2.F722A373-96B2-4E5C-96C9-2406A5BFE224.svs,TCGA_ACC
TCGA-PK-A5H9-01Z-00-DX5.F71D6FB3-14EA-4806-8779-5C8594A01A23.svs,TCGA_ACC
TCGA-OR-A5K2-01Z-00-DX3.793147C9-A15E-48B1-9CC1-2A0336C22113.svs,TCGA_ACC
TCGA-OR-A5K4-01Z-00-DX1.57E02BED-3F3E-4CFC-A4D5-8FFD347B9533.svs,TCGA_ACC
TCGA-OR-A5LN-01Z-00-DX4.D7D5817F-E47D-45C7-A003-952DF8FE8A0C.svs,TCGA_ACC
TCGA-OR-A5LN-01Z-00-DX2.2A409F0B-FF79-49ED-A8B6-D396E58BDC14.svs,TCGA_ACC
TCGA-OR-A5JP-01Z-00-DX5.F1408248-AAB1-4B58-90E4-C8174C2C98C5.svs,TCGA_ACC
TCGA-OR-A5JG-01Z-00-DX2.1434D0CB-C08B-421B-B668-273095BA6C6F.svs,TCGA_ACC
TCGA-OR-A5JY-01Z-00-DX3.2934420B-F08F-4FB2-B168-692D09F05242.svs,TCGA_ACC
TCGA-OR-A5LT-01Z-00-DX1.030142AE-23DC-4082-87B4-D4D6E4CB9335.svs,TCGA_ACC
TCGA-OR-A5LT-01Z-00-DX4.6E1D9F47-DA93-42FF-950A-43520D81C274.svs,TCGA_ACC
TCGA-OR-A5LT-01Z-00-DX2.FA2BD7F9-2667-47A9-8299-E6509934DC56.svs,TCGA_ACC
TCGA-OR-A5JV-01Z-00-DX3.1F244429-997E-462E-8AC9-B3F9440D8600.svs,TCGA_ACC
TCGA-OR-A5K8-01Z-00-DX1.1CD55695-FAF3-42FF-B79D-3A86FDDABE54.svs,TCGA_ACC
TCGA-OR-A5JX-01Z-00-DX3.49689096-881F-472B-9B9F-4F51CE6F4910.svs,TCGA_ACC
TCGA-OR-A5JX-01Z-00-DX5.2F538F22-22C9-4688-8C95-ED29CEB4F4A4.svs,TCGA_ACC
TCGA-OR-A5JW-01Z-00-DX3.C8D314C1-B783-4BB2-872E-98405D18D93C.svs,TCGA_ACC
TCGA-OR-A5JA-01Z-00-DX2.0E8158C3-DE97-4095-A85E-7120E0797D84.svs,TCGA_ACC
TCGA-OR-A5JA-01Z-00-DX1.368A5252-AD03-48EE-B356-FC1BF2E8FE6D.svs,TCGA_ACC
TCGA-OR-A5J8-01Z-00-DX1.B95FA93F-A0E1-4148-BF52-A96547F5CC2A.svs,TCGA_ACC
TCGA-OR-A5JS-01Z-00-DX5.5D58EBA4-CB38-472E-A186-F2FA530E67C5.svs,TCGA_ACC
TCGA-OR-A5JS-01Z-00-DX1.AE76284D-A640-4716-A96A-93CF02DC7D5D.svs,TCGA_ACC
TCGA-PK-A5HB-01Z-00-DX1.B51AC518-872A-462B-B4AB-EA2876CB5FAF.svs,TCGA_ACC
TCGA-OR-A5JL-01Z-00-DX4.9745EBFA-6050-46F9-8683-0D480F649349.svs,TCGA_ACC
TCGA-PK-A5HB-01Z-00-DX3.B16E3634-AC77-4CF6-BDBE-BE08C54621AA.svs,TCGA_ACC
TCGA-PK-A5HC-01Z-00-DX2.B17A10A3-D5DA-40D7-A850-8E537C20C471.svs,TCGA_ACC
TCGA-OR-A5JP-01Z-00-DX2.5BA035C7-1D67-4DF2-A932-EFBD045D2262.svs,TCGA_ACC
TCGA-OR-A5JP-01Z-00-DX1.15ED1958-011D-4247-91A3-99893466935D.svs,TCGA_ACC
TCGA-OR-A5JG-01Z-00-DX4.3186323A-A3F0-482B-9E3C-F73179CA486D.svs,TCGA_ACC
TCGA-OR-A5JY-01Z-00-DX1.23AEFC00-3720-48F1-A2C4-6914BBEB5E09.svs,TCGA_ACC
TCGA-OR-A5JP-01Z-00-DX4.77EF35B7-D30C-407F-9818-CA3BC65A915C.svs,TCGA_ACC
TCGA-OR-A5JR-01Z-00-DX2.931B3BA4-E6E3-4E75-A8CD-94AD256C3960.svs,TCGA_ACC
TCGA-OR-A5LM-01Z-00-DX3.C71BF6DA-5115-4C21-BECA-3B15E8920B8B.svs,TCGA_ACC
TCGA-OR-A5LM-01Z-00-DX5.77DA52A1-EC13-4915-BA5C-5232BC39B616.svs,TCGA_ACC
TCGA-OR-A5J1-01Z-00-DX1.600C7D8C-F04C-4125-AF14-B1E76DC01A1E.svs,TCGA_ACC
TCGA-OR-A5J1-01Z-00-DX4.5AC3D3FB-B11F-4853-AFC0-70AF976ECAEE.svs,TCGA_ACC
TCGA-OR-A5JR-01Z-00-DX1.67BFD885-5DB9-4E3A-92B9-8E5A39B6B762.svs,TCGA_ACC
TCGA-OR-A5K5-01Z-00-DX1.E9940778-3ACB-4020-A97E-0C820A86727D.svs,TCGA_ACC
TCGA-OR-A5JI-01Z-00-DX3.A0770B66-D219-4908-BB9B-32790497CFFE.svs,TCGA_ACC
TCGA-OR-A5JE-01Z-00-DX5.B8972497-F2DB-4E9F-98CE-F5815C66C89B.svs,TCGA_ACC
TCGA-OR-A5JE-01Z-00-DX1.39109F94-7A1F-4B9B-8B13-AEE72E872C3F.svs,TCGA_ACC
TCGA-OR-A5JK-01Z-00-DX2.927395AF-AAE5-4FB5-BBA2-378DADA4BCD3.svs,TCGA_ACC
TCGA-OR-A5JE-01Z-00-DX4.A654694D-D4BD-4EE3-BA23-9CCBDE26A778.svs,TCGA_ACC
TCGA-OR-A5JC-01Z-00-DX3.473DDBAC-5F6D-4992-80A3-285062C4FC65.svs,TCGA_ACC
TCGA-OR-A5JC-01Z-00-DX2.2B2144E0-651E-4F53-B2EB-01B56B942880.svs,TCGA_ACC
TCGA-OR-A5LS-01Z-00-DX1.E88B46CA-1104-46F1-998C-A9819AB3E517.svs,TCGA_ACC
TCGA-OR-A5K9-01Z-00-DX2.7C0DDEF6-8CCC-4640-820F-7703616E2FEF.svs,TCGA_ACC
TCGA-OR-A5JT-01Z-00-DX5.72138735-CD32-4F09-84A7-0A843FBEF648.svs,TCGA_ACC
TCGA-OU-A5PI-01Z-00-DX2.F424E74E-2137-493A-8C33-ACAEA2969448.svs,TCGA_ACC
