filename,type
tumor_016.tif,Tumor
tumor_017.tif,Tumor
tumor_019.tif,Tumor
tumor_020.tif,Tumor
tumor_021.tif,Tumor
tumor_022.tif,Tumor
tumor_023.tif,Tumor
tumor_024.tif,Tumor
tumor_025.tif,Tumor
tumor_026.tif,Tumor
tumor_027.tif,Tumor
tumor_028.tif,Tumor
tumor_029.tif,Tumor
tumor_030.tif,Tumor
tumor_031.tif,Tumor
tumor_032.tif,Tumor
tumor_033.tif,Tumor
tumor_034.tif,Tumor
tumor_035.tif,Tumor
tumor_037.tif,Tumor
tumor_038.tif,Tumor
tumor_039.tif,Tumor
tumor_040.tif,Tumor
tumor_041.tif,Tumor
tumor_042.tif,Tumor
tumor_043.tif,Tumor
tumor_044.tif,Tumor
tumor_045.tif,Tumor
tumor_046.tif,Tumor
tumor_047.tif,Tumor
tumor_048.tif,Tumor
tumor_049.tif,Tumor
tumor_050.tif,Tumor
tumor_051.tif,Tumor
tumor_052.tif,Tumor
tumor_053.tif,Tumor
tumor_055.tif,Tumor
tumor_056.tif,Tumor
tumor_057.tif,Tumor
tumor_058.tif,Tumor
tumor_059.tif,Tumor
tumor_060.tif,Tumor
tumor_061.tif,Tumor
tumor_062.tif,Tumor
tumor_063.tif,Tumor
tumor_064.tif,Tumor
tumor_065.tif,Tumor
tumor_066.tif,Tumor
tumor_067.tif,Tumor
tumor_068.tif,Tumor
tumor_069.tif,Tumor
tumor_070.tif,Tumor
tumor_071.tif,Tumor
tumor_018.tif,Tumor
tumor_036.tif,Tumor
tumor_054.tif,Tumor
tumor_072.tif,Tumor
tumor_090.tif,Tumor
tumor_073.tif,Tumor
tumor_074.tif,Tumor
tumor_075.tif,Tumor
tumor_076.tif,Tumor
tumor_077.tif,Tumor
tumor_078.tif,Tumor
tumor_079.tif,Tumor
tumor_080.tif,Tumor
tumor_081.tif,Tumor
tumor_082.tif,Tumor
tumor_083.tif,Tumor
tumor_084.tif,Tumor
tumor_085.tif,Tumor
tumor_086.tif,Tumor
tumor_087.tif,Tumor
tumor_088.tif,Tumor
tumor_089.tif,Tumor
tumor_091.tif,Tumor
tumor_092.tif,Tumor
tumor_093.tif,Tumor
tumor_094.tif,Tumor
tumor_095.tif,Tumor
tumor_096.tif,Tumor
tumor_097.tif,Tumor
tumor_098.tif,Tumor
tumor_099.tif,Tumor
tumor_100.tif,Tumor
tumor_101.tif,Tumor
tumor_102.tif,Tumor
tumor_103.tif,Tumor
tumor_104.tif,Tumor
tumor_105.tif,Tumor
tumor_106.tif,Tumor
tumor_107.tif,Tumor
tumor_108.tif,Tumor
tumor_109.tif,Tumor
tumor_110.tif,Tumor
tumor_111.tif,Tumor
normal_001.tif,Normal
normal_002.tif,Normal
normal_003.tif,Normal
normal_004.tif,Normal
normal_005.tif,Normal
normal_006.tif,Normal
normal_007.tif,Normal
normal_008.tif,Normal
normal_009.tif,Normal
normal_010.tif,Normal
normal_011.tif,Normal
normal_012.tif,Normal
normal_013.tif,Normal
normal_014.tif,Normal
normal_015.tif,Normal
normal_016.tif,Normal
normal_017.tif,Normal
normal_019.tif,Normal
normal_020.tif,Normal
normal_021.tif,Normal
normal_022.tif,Normal
normal_023.tif,Normal
normal_024.tif,Normal
normal_025.tif,Normal
normal_026.tif,Normal
normal_027.tif,Normal
normal_028.tif,Normal
normal_029.tif,Normal
normal_030.tif,Normal
normal_031.tif,Normal
normal_032.tif,Normal
normal_033.tif,Normal
normal_034.tif,Normal
normal_035.tif,Normal
normal_037.tif,Normal
normal_038.tif,Normal
normal_039.tif,Normal
normal_040.tif,Normal
normal_041.tif,Normal
normal_042.tif,Normal
normal_043.tif,Normal
normal_044.tif,Normal
normal_045.tif,Normal
normal_046.tif,Normal
normal_047.tif,Normal
normal_048.tif,Normal
normal_049.tif,Normal
normal_050.tif,Normal
normal_051.tif,Normal
normal_052.tif,Normal
normal_053.tif,Normal
normal_055.tif,Normal
normal_056.tif,Normal
normal_057.tif,Normal
normal_058.tif,Normal
normal_059.tif,Normal
normal_060.tif,Normal
normal_061.tif,Normal
normal_062.tif,Normal
normal_063.tif,Normal
normal_064.tif,Normal
normal_065.tif,Normal
normal_066.tif,Normal
normal_067.tif,Normal
normal_068.tif,Normal
normal_069.tif,Normal
normal_070.tif,Normal
normal_071.tif,Normal
normal_018.tif,Normal
normal_036.tif,Normal
normal_054.tif,Normal
normal_072.tif,Normal
normal_091.tif,Normal
normal_109.tif,Normal
normal_127.tif,Normal
normal_073.tif,Normal
normal_074.tif,Normal
normal_075.tif,Normal
normal_076.tif,Normal
normal_077.tif,Normal
normal_078.tif,Normal
normal_079.tif,Normal
normal_080.tif,Normal
normal_081.tif,Normal
normal_082.tif,Normal
normal_083.tif,Normal
normal_084.tif,Normal
normal_085.tif,Normal
normal_087.tif,Normal
normal_088.tif,Normal
normal_089.tif,Normal
normal_090.tif,Normal
normal_092.tif,Normal
normal_093.tif,Normal
normal_094.tif,Normal
normal_095.tif,Normal
normal_096.tif,Normal
normal_097.tif,Normal
normal_098.tif,Normal
normal_099.tif,Normal
normal_100.tif,Normal
normal_101.tif,Normal
normal_102.tif,Normal
normal_103.tif,Normal
normal_104.tif,Normal
normal_105.tif,Normal
normal_106.tif,Normal
normal_107.tif,Normal
normal_108.tif,Normal
normal_110.tif,Normal
normal_111.tif,Normal
normal_112.tif,Normal
normal_113.tif,Normal
normal_114.tif,Normal
normal_115.tif,Normal
normal_116.tif,Normal
normal_117.tif,Normal
normal_118.tif,Normal
normal_119.tif,Normal
normal_120.tif,Normal
normal_121.tif,Normal
normal_122.tif,Normal
normal_123.tif,Normal
normal_124.tif,Normal
normal_125.tif,Normal
normal_126.tif,Normal
normal_128.tif,Normal
normal_129.tif,Normal
normal_130.tif,Normal
normal_131.tif,Normal
normal_132.tif,Normal
normal_133.tif,Normal
normal_134.tif,Normal
normal_135.tif,Normal
normal_136.tif,Normal
normal_137.tif,Normal
normal_138.tif,Normal
normal_139.tif,Normal
normal_140.tif,Normal
normal_141.tif,Normal
normal_142.tif,Normal
normal_143.tif,Normal
normal_144.tif,Normal
normal_145.tif,Normal
normal_146.tif,Normal
normal_147.tif,Normal
normal_148.tif,Normal
normal_149.tif,Normal
normal_150.tif,Normal
normal_151.tif,Normal
normal_152.tif,Normal
normal_153.tif,Normal
normal_154.tif,Normal
normal_155.tif,Normal
normal_156.tif,Normal
normal_157.tif,Normal
normal_158.tif,Normal
normal_159.tif,Normal
normal_160.tif,Normal
